t,p_total_kw,p_central_setpoint_kw,n_active,cluster_cap_kw,p_cons_ev_skoda,p_cons_ev_tesla,p_cons_ev_vw,p_mc_setpoint_ev_skoda,p_mc_setpoint_ev_tesla,p_mc_setpoint_ev_vw,p_charger_setpoint_ev_skoda,p_charger_setpoint_ev_tesla,p_charger_setpoint_ev_vw,rel_priority_ev_skoda,rel_priority_ev_tesla,rel_priority_ev_vw
347.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
347.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
347.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
347.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
347.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
347.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
348.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
349.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
350.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
351.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
352.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
353.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
354.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
355.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
356.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
357.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
358.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
359.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.1,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.20000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.3,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.40000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.5,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.6,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.70000000000005,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.8,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
360.90000000000003,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
361.0,19.398969044771423,20.0,2,0.0,9.699484522385712,9.699484522385712,0.0,9.70017734270874,9.70017734270874,0.0,9.699484522385712,9.699484522385712,0.0,0.5,0.5,0.3333333333333333
